timestamp,metric_type,trigger_event,folder,duration_ms,completeness_pct,accuracy_pct,memory_mb,cpu_load,additional_data
2025-04-24T01:00:43.249Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,98.96,0,""
2025-04-24T01:00:44.268Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,99.01,0,""
2025-04-24T01:00:45.281Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,99.05,0,""
2025-04-24T01:00:46.283Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,99.23,0,""
2025-04-24T01:00:46.450Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,99.27,0,""
2025-04-24T01:00:47.299Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,98.61,0,""
2025-04-24T01:00:48.301Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,98.61,0,""
2025-04-24T01:00:49.304Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,98.65,0,""
2025-04-24T01:00:50.315Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,98.7,0,""
2025-04-24T01:00:50.849Z,"sbom_generation","package-lock.json_changed","sbom-testapp-1",10634.92,,,,0,""
2025-04-24T01:00:50.874Z,"sbom_completeness","package-lock.json_changed","sbom-testapp-1",,100,,,,""
2025-04-24T01:00:50.888Z,"vulnerability_accuracy","package-lock.json_changed","sbom-testapp-1",,,0,,,""
2025-04-24T01:00:50.893Z,"sbom_timeliness","package-lock.json_changed","sbom-testapp-1",10680.42,,,,,""
2025-04-24T01:00:50.898Z,"responsiveness","package-lock.json_changed","sbom-testapp-1",10738.94,,,,,""
2025-04-24T01:00:54.948Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,94.5,0,""
2025-04-24T01:00:55.966Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,94.56,0,""
2025-04-24T01:00:56.232Z,"vulnerability_scan","sbom_file_change","sbom-testapp-1",1714.99,,,,,""
2025-04-24T01:01:04.677Z,"dashboard_view","manual_command","dashboard",,,,,,""
2025-04-24T01:01:04.697Z,"vulnerability_summary","dashboard_view","all_reports",,,,,,"{"critical":0,"high":6,"medium":3,"low":0,"total":9}"
2025-04-24T01:07:43.452Z,"dashboard_view","manual_command","dashboard",,,,,,""
2025-04-24T01:07:43.467Z,"vulnerability_summary","dashboard_view","all_reports",,,,,,"{"critical":0,"high":6,"medium":3,"low":0,"total":9}"
2025-04-24T01:08:05.326Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,100.18,0,""
2025-04-24T01:08:06.343Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,100.22,0,""
2025-04-24T01:08:07.355Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,100.3,0,""
2025-04-24T01:08:08.356Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,100.34,0,""
2025-04-24T01:08:09.358Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,100.38,0,""
2025-04-24T01:08:10.372Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,100.57,0,""
2025-04-24T01:08:10.447Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,99.82,0,""
2025-04-24T01:08:11.373Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,99.89,0,""
2025-04-24T01:08:11.448Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,99.9,0,""
2025-04-24T01:08:12.383Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,99.96,0,""
2025-04-24T01:08:12.451Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,99.98,0,""
2025-04-24T01:08:13.382Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,100.08,0,""
2025-04-24T01:08:14.386Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,100.12,0,""
2025-04-24T01:08:15.387Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,100.17,0,""
2025-04-24T01:08:16.394Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,100.21,0,""
2025-04-24T01:08:17.404Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,100.25,0,""
2025-04-24T01:08:17.811Z,"sbom_generation","package-lock.json_changed","sbom-testapp-1",13484.92,,,0.18,0,""
2025-04-24T01:08:17.837Z,"sbom_completeness","package-lock.json_changed","sbom-testapp-1",,100,,,,""
2025-04-24T01:08:17.853Z,"vulnerability_accuracy","package-lock.json_changed","sbom-testapp-1",,,0,,,""
2025-04-24T01:08:17.858Z,"sbom_timeliness","package-lock.json_changed","sbom-testapp-1",13533.65,,,,,""
2025-04-24T01:08:17.864Z,"responsiveness","package-lock.json_changed","sbom-testapp-1",13567.96,,,,,""
2025-04-24T01:08:22.018Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,103.49,0,""
2025-04-24T01:08:23.039Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,103.53,0,""
2025-04-24T01:08:23.491Z,"vulnerability_scan","sbom_file_change","sbom-testapp-1",1777.8,,,,,""
2025-04-24T01:09:46.805Z,"dashboard_view","manual_command","dashboard",,,,,,""
2025-04-24T01:09:46.842Z,"vulnerability_summary","dashboard_view","all_reports",,,,,,"{"critical":0,"high":6,"medium":3,"low":0,"total":9}"
2025-04-24T01:10:19.325Z,"dashboard_view","manual_command","dashboard",,,,,,""
2025-04-24T01:10:19.332Z,"vulnerability_summary","dashboard_view","all_reports",,,,,,"{"critical":0,"high":6,"medium":3,"low":0,"total":9}"
2025-04-24T01:13:42.901Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,97.09,0,""
2025-04-24T01:13:43.906Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,97.13,0,""
2025-04-24T01:13:44.912Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,97.23,0,""
2025-04-24T01:13:45.914Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,97.64,0,""
2025-04-24T01:13:46.927Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,96.46,0,""
2025-04-24T01:13:47.928Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,96.66,0,""
2025-04-24T01:13:48.360Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,96.81,0,""
2025-04-24T01:13:48.942Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,96.85,0,""
2025-04-24T01:13:49.372Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,97.27,0,""
2025-04-24T01:13:49.942Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,97.7,0,""
2025-04-24T01:13:50.950Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,97.8,0,""
2025-04-24T01:13:51.955Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,97.84,0,""
2025-04-24T01:13:52.960Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,97.89,0,""
2025-04-24T01:13:53.962Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,97.93,0,""
2025-04-24T01:13:54.880Z,"sbom_generation","package-lock.json_changed","sbom-testapp-1",12978.17,,,,0,""
2025-04-24T01:13:54.904Z,"sbom_completeness","package-lock.json_changed","sbom-testapp-1",,100,,,,""
2025-04-24T01:13:54.919Z,"vulnerability_accuracy","package-lock.json_changed","sbom-testapp-1",,,0,,,""
2025-04-24T01:13:54.923Z,"sbom_timeliness","package-lock.json_changed","sbom-testapp-1",13021.98,,,,,""
2025-04-24T01:13:54.927Z,"responsiveness","package-lock.json_changed","sbom-testapp-1",13048.88,,,,,""
2025-04-24T01:13:58.950Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,102.58,0,""
2025-04-24T01:13:59.960Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,103.24,0,""
2025-04-24T01:14:00.505Z,"vulnerability_scan","sbom_file_change","sbom-testapp-1",1875.63,,,,,""
2025-04-24T01:15:38.506Z,"dashboard_view","manual_command","dashboard",,,,,,""
2025-04-24T01:15:38.514Z,"vulnerability_summary","dashboard_view","all_reports",,,,,,"{"critical":0,"high":6,"medium":3,"low":0,"total":9}"
2025-04-24T01:15:49.571Z,"sbom_request","manual_command","sbom-testapp-1",,,,,,""
2025-04-24T01:15:54.773Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,100.74,0,""
2025-04-24T01:15:59.502Z,"sbom_generation","manual_command","sbom-testapp-1",9920.11,,,,,""
2025-04-24T01:16:03.569Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,101.05,0,""
2025-04-24T01:16:04.585Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,101.09,0,""
2025-04-24T01:16:04.860Z,"vulnerability_scan","sbom_file_change","sbom-testapp-1",1772.76,,,,,""
2025-04-24T01:16:15.673Z,"dashboard_view","manual_command","dashboard",,,,,,""
2025-04-24T01:16:15.692Z,"vulnerability_summary","dashboard_view","all_reports",,,,,,"{"critical":0,"high":6,"medium":3,"low":0,"total":9}"
2025-04-24T01:18:29.058Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,100.98,0,""
2025-04-24T01:18:30.070Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,101.18,0,""
2025-04-24T01:18:31.072Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,101.23,0,""
2025-04-24T01:18:32.086Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,101.27,0,""
2025-04-24T01:18:33.087Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,102.21,0,""
2025-04-24T01:18:33.355Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,102.25,0,""
2025-04-24T01:18:34.087Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,102.3,0,""
2025-04-24T01:18:34.369Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,102.33,0,""
2025-04-24T01:18:35.088Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,99.45,0,""
2025-04-24T01:18:36.102Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,99.53,0,""
2025-04-24T01:18:37.102Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,99.57,0,""
2025-04-24T01:18:38.103Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,99.76,0,""
2025-04-24T01:18:39.119Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,99.8,0,""
2025-04-24T01:18:39.846Z,"sbom_generation","package-lock.json_changed","sbom-testapp-1",11794.49,,,,0,""
2025-04-24T01:18:39.869Z,"sbom_completeness","package-lock.json_changed","sbom-testapp-1",,100,,,,""
2025-04-24T01:18:39.883Z,"vulnerability_accuracy","package-lock.json_changed","sbom-testapp-1",,,0,,,""
2025-04-24T01:18:39.887Z,"sbom_timeliness","package-lock.json_changed","sbom-testapp-1",11837.18,,,,,""
2025-04-24T01:18:39.891Z,"responsiveness","package-lock.json_changed","sbom-testapp-1",11870.34,,,,,""
2025-04-24T01:18:43.902Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,104.23,0,""
2025-04-24T01:18:44.918Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,104.4,0,""
2025-04-24T01:18:45.445Z,"vulnerability_scan","sbom_file_change","sbom-testapp-1",1804.18,,,,,""
2025-04-24T01:19:24.796Z,"dashboard_view","manual_command","dashboard",,,,,,""
2025-04-24T01:19:24.831Z,"vulnerability_summary","dashboard_view","all_reports",,,,,,"{"critical":0,"high":6,"medium":3,"low":0,"total":9}"
2025-04-24T01:20:09.910Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,97.57,0,""
2025-04-24T01:20:10.925Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,97.61,0,""
2025-04-24T01:20:11.929Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,98.46,0,""
2025-04-24T01:20:12.944Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,98.5,0,""
2025-04-24T01:20:13.945Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,98.55,0,""
2025-04-24T01:20:14.947Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,98.73,0,""
2025-04-24T01:20:15.136Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,98.77,0,""
2025-04-24T01:20:15.957Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,98.82,0,""
2025-04-24T01:20:16.142Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,98.85,0,""
2025-04-24T01:20:16.968Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,99.66,0,""
2025-04-24T01:20:17.968Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,99.71,0,""
2025-04-24T01:20:18.971Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,99.75,0,""
2025-04-24T01:20:19.986Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,99.82,0,""
2025-04-24T01:20:20.987Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,99.86,0,""
2025-04-24T01:20:21.094Z,"sbom_generation","package-lock.json_changed","sbom-testapp-1",12188.42,,,2.39,0,""
2025-04-24T01:20:21.117Z,"sbom_completeness","package-lock.json_changed","sbom-testapp-1",,100,,,,""
2025-04-24T01:20:21.134Z,"vulnerability_accuracy","package-lock.json_changed","sbom-testapp-1",,,0,,,""
2025-04-24T01:20:21.138Z,"sbom_timeliness","package-lock.json_changed","sbom-testapp-1",12233.2,,,,,""
2025-04-24T01:20:21.142Z,"responsiveness","package-lock.json_changed","sbom-testapp-1",12291.75,,,,,""
2025-04-24T01:20:25.303Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,100.83,0,""
2025-04-24T01:20:26.319Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,100.88,0,""
2025-04-24T01:20:26.879Z,"vulnerability_scan","sbom_file_change","sbom-testapp-1",1860.63,,,,,""
2025-04-24T01:25:51.669Z,"dashboard_view","manual_command","dashboard",,,,,,""
2025-04-24T01:25:51.678Z,"vulnerability_summary","dashboard_view","all_reports",,,,,,"{"critical":0,"high":4,"medium":3,"low":0,"total":7}"
2025-04-24T21:57:19.130Z,"extension","activation","sbom-testapp-1",,,,,,""
2025-04-24T21:57:32.034Z,"dashboard_view","manual_command","dashboard",,,,,,""
2025-04-24T21:57:32.049Z,"vulnerability_summary","dashboard_view","all_reports",,,,,,"{"critical":0,"high":4,"medium":3,"low":0,"total":7}"
2025-04-24T22:05:21.290Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.74,0,""
2025-04-24T22:05:22.307Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.78,0,""
2025-04-24T22:05:23.306Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,42.62,0,""
2025-04-24T22:05:24.326Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,42.69,0,""
2025-04-24T22:05:25.327Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,42.74,0,""
2025-04-24T22:05:26.343Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,42.78,0,""
2025-04-24T22:05:27.348Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,42.87,0,""
2025-04-24T22:05:27.632Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,43.17,0,""
2025-04-24T22:05:28.352Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.9,0,""
2025-04-24T22:05:28.642Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,41.94,0,""
2025-04-24T22:05:29.355Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.98,0,""
2025-04-24T22:05:29.648Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.01,0,""
2025-04-24T22:05:30.367Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,42.05,0,""
2025-04-24T22:05:30.658Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.1,0,""
2025-04-24T22:05:31.380Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,42.13,0,""
2025-04-24T22:05:31.670Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,41.47,0,""
2025-04-24T22:05:32.388Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.51,0,""
2025-04-24T22:05:32.672Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,41.54,0,""
2025-04-24T22:05:33.401Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.57,0,""
2025-04-24T22:05:33.684Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,41.62,0,""
2025-04-24T22:05:34.401Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.66,0,""
2025-04-24T22:05:34.698Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,41.69,0,""
2025-04-24T22:05:35.406Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.73,0,""
2025-04-24T22:05:35.699Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,41.78,0,""
2025-04-24T22:05:36.415Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.81,0,""
2025-04-24T22:05:36.703Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,41.86,0,""
2025-04-24T22:05:37.427Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.91,0,""
2025-04-24T22:05:37.716Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,41.95,0,""
2025-04-24T22:05:38.433Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,42,0,""
2025-04-24T22:05:38.729Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.04,0,""
2025-04-24T22:05:39.449Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,42.07,0,""
2025-04-24T22:05:39.740Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.11,0,""
2025-04-24T22:05:40.455Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,42.15,0,""
2025-04-24T22:05:40.744Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.19,0,""
2025-04-24T22:05:41.464Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,42.22,0,""
2025-04-24T22:05:41.749Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.26,0,""
2025-04-24T22:05:42.479Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,42.3,0,""
2025-04-24T22:05:42.752Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.34,0,""
2025-04-24T22:05:43.482Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.64,0,""
2025-04-24T22:05:43.758Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,41.69,0,""
2025-04-24T22:05:44.484Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.72,0,""
2025-04-24T22:05:44.766Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,41.76,0,""
2025-04-24T22:05:45.499Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.8,0,""
2025-04-24T22:05:45.774Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,41.84,0,""
2025-04-24T22:05:46.513Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,41.87,0,""
2025-04-24T22:05:46.774Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,41.91,0,""
2025-04-24T22:05:47.340Z,"sbom_generation","package-lock.json_changed","sbom-testapp-1",27058.79,,,0.3,0,""
2025-04-24T22:05:47.390Z,"sbom_completeness","package-lock.json_changed","sbom-testapp-1",,100,,,,""
2025-04-24T22:05:47.420Z,"vulnerability_accuracy","package-lock.json_changed","sbom-testapp-1",,,0,,,""
2025-04-24T22:05:47.428Z,"sbom_timeliness","package-lock.json_changed","sbom-testapp-1",27147.3,,,,,""
2025-04-24T22:05:47.437Z,"responsiveness","package-lock.json_changed","sbom-testapp-1",27200.07,,,,,""
2025-04-24T22:05:47.782Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,39.26,0,""
2025-04-24T22:05:48.798Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,39.32,0,""
2025-04-24T22:05:49.807Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,39.36,0,""
2025-04-24T22:05:50.811Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,39.42,0,""
2025-04-24T22:05:51.813Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,39.46,0,""
2025-04-24T22:05:52.828Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,39.49,0,""
2025-04-24T22:05:53.836Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,39.55,0,""
2025-04-24T22:05:54.845Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,39.58,0,""
2025-04-24T22:05:55.851Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,39.62,0,""
2025-04-24T22:05:56.855Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,39.66,0,""
2025-04-24T22:05:57.862Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,39.7,0,""
2025-04-24T22:05:58.869Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,39.74,0,""
2025-04-24T22:05:59.876Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,39.77,0,""
2025-04-24T22:06:00.882Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,39.81,0,""
2025-04-24T22:06:01.889Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,39.85,0,""
2025-04-24T22:06:02.906Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,39.89,0,""
2025-04-24T22:06:03.910Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,39.93,0,""
2025-04-24T22:06:04.926Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,39.96,0,""
2025-04-24T22:06:05.926Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,40,0,""
2025-04-24T22:06:06.935Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,40.04,0,""
2025-04-24T22:06:07.935Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,40.08,0,""
2025-04-24T22:06:08.936Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,40.12,0,""
2025-04-24T22:06:09.941Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,40.16,0,""
2025-04-24T22:06:10.955Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,41.01,0,""
2025-04-24T22:06:11.956Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,41.04,0,""
2025-04-24T22:06:12.972Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,41.1,0,""
2025-04-24T22:06:13.988Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,41.13,0,""
2025-04-24T22:06:14.989Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,41.17,0,""
2025-04-24T22:06:15.998Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,41.99,0,""
2025-04-24T22:06:17.000Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.03,0,""
2025-04-24T22:06:18.005Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.07,0,""
2025-04-24T22:06:19.005Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.11,0,""
2025-04-24T22:06:20.007Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,42.14,0,""
2025-04-24T22:06:21.011Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,39.93,0,""
2025-04-24T22:06:22.019Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,39.99,0,""
2025-04-24T22:06:23.033Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,40.03,0,""
2025-04-24T22:06:24.044Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,39.51,0,""
2025-04-24T22:06:25.052Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,39.65,0,""
2025-04-24T22:06:26.069Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,40.07,0,""
2025-04-24T22:06:35.098Z,"sbom_request","manual_command","sbom-testapp-1",,,,,,""
2025-04-24T22:06:40.667Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,40.05,0,""
2025-04-24T22:06:41.675Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,40.09,0,""
2025-04-24T22:06:50.351Z,"sbom_generation","manual_command","sbom-testapp-1",15249.93,,,,,""
2025-04-24T22:06:54.410Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,40.51,0,""
2025-04-24T22:06:55.426Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,39.84,0,""
2025-04-24T22:06:56.441Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,39.87,0,""
2025-04-24T22:06:56.560Z,"vulnerability_scan","sbom_file_change","sbom-testapp-1",2216.35,,,,,""
2025-04-24T22:07:02.729Z,"dashboard_view","manual_command","dashboard",,,,,,""
2025-04-24T22:07:02.755Z,"vulnerability_summary","dashboard_view","all_reports",,,,,,"{"critical":0,"high":6,"medium":3,"low":0,"total":9}"
2025-04-24T22:10:10.500Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,46.77,0,""
2025-04-24T22:10:11.504Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,46.84,0,""
2025-04-24T22:10:12.508Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,46.87,0,""
2025-04-24T22:10:13.509Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,46.9,0,""
2025-04-24T22:10:14.522Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,46.98,0,""
2025-04-24T22:10:15.075Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,47.14,0,""
2025-04-24T22:10:15.533Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,47.17,0,""
2025-04-24T22:10:16.085Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,47.21,0,""
2025-04-24T22:10:16.543Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,47.24,0,""
2025-04-24T22:10:17.091Z,"resource_usage","sbom_file_change","sbom-testapp-1",,,,47.27,0,""
2025-04-24T22:10:17.557Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,47.35,0,""
2025-04-24T22:10:18.558Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,47.39,0,""
2025-04-24T22:10:19.574Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,47.42,0,""
2025-04-24T22:10:20.591Z,"resource_usage","package-lock.json_changed_pre_generation","sbom-testapp-1",,,,47.46,0,""
